temp,MC,number
19.9,4.976921706854379,142
19.2,4.7253978372411565,142
19.5,4.807601797901474,142
19.8,4.992418607818587,142
20.4,5.328709041244283,142
20.5,5.378786711078454,142
20.6,5.342809019894719,142
20.1,5.169483434823838,142
19.3,4.781832647807312,142
20.5,5.2102070684592325,143
20.6,5.1709881266550415,143
20.4,5.118438101669459,143
20.1,5.024462573277375,143
20.2,4.983966846284926,143
20.0,5.061401242111261,143
20.9,5.224117124968553,143
19.8,4.803921165844708,143
19.6,4.833502676370868,143
19.3,4.812723300276407,143
20.8,5.328927065070129,143
19.7,4.93665410003533,143
19.9,4.847960848191699,143
20.3,5.186465386967999,143
19.5,4.872785379459048,143
19.4,4.80234118142084,143
19.1,4.81819324234381,143
19.2,4.842363398918057,143
20.7,5.218723066096629,143
20.5,3.389360795964825,144
20.3,3.337761094253884,144
20.2,3.2123238602912663,144
20.0,3.157166852258462,144
19.9,3.0999439695098023,144
19.8,3.1288938674327404,144
20.1,3.2185257857261056,144
19.5,3.008382644793945,144
19.6,3.0317321976169,144
19.4,3.02646163103464,144
20.4,3.372340990165561,144
20.9,3.270826566452473,144
20.6,3.411050980794548,144
20.7,3.38790961310107,144
20.8,3.2549903356575536,144
19.7,3.113471091303937,144
19.1,3.0384723972096808,144
19.2,3.031724287317909,144
19.3,3.0653127169749665,144
19.3,3.122268583995336,148
19.5,3.0239144428819555,148
19.6,2.9286017502762496,148
20.2,2.3918446834348286,148
19.8,2.8124592562293933,148
20.8,1.960756850643413,148
20.9,1.8020575003776176,148
19.4,3.0386263267003724,148
20.5,2.0933908427377013,148
19.2,3.201099528218796,148
19.1,3.203996793246556,148
20.7,1.8811453021481237,148
20.3,2.263532053122714,148
19.9,2.6599063373487386,148
20.0,2.510884670530109,148
20.1,2.52064285091614,148
20.6,1.887290303239289,148
19.7,2.7977151696918843,148
20.4,2.151101328919949,148
20.6,4.485972212621162,149
19.9,5.0618580209285495,149
20.0,4.949083137116482,149
20.9,4.424903187556271,149
20.8,4.283304357116604,149
20.2,4.861933905435002,149
20.5,4.51660032301595,149
20.4,4.547491884330782,149
20.3,4.598631562912723,149
19.5,5.05125910653117,149
19.2,4.777995544750878,149
20.1,5.005794909404833,149
19.8,5.091054655871014,149
19.7,5.081851019087692,149
20.7,4.282863074322666,149
19.6,4.9930022384908055,149
19.1,4.94413376021024,149
19.3,4.91145798112311,149
19.4,4.971570219601606,149
20.7,5.331991109330821,150
20.5,5.276592548962087,150
20.6,5.351954972875319,150
20.1,5.182504784080168,150
20.3,5.309027162310881,150
20.2,5.197369281319569,150
20.8,5.354444345836366,150
19.2,5.306579469106896,150
20.9,5.333596480665849,150
19.5,5.2201910970113055,150
20.0,5.295543003758911,150
19.4,5.356173744916234,150
19.3,5.3538268633756125,150
19.6,5.219051430229878,150
19.9,5.169532679048405,150
19.8,5.25274034106236,150
19.7,5.170353021060375,150
19.1,5.328034053844958,150
20.4,5.292042087798112,150
20.1,3.857972102226515,152
19.9,3.720892621161848,152
19.8,4.074568953573727,152
19.1,3.245870724307337,152
19.2,3.6019525153125875,152
19.6,3.47432958295523,152
20.0,3.933771163246853,152
20.4,4.396593793999756,152
20.3,4.317745187186978,152
20.2,3.833649439975426,152
20.5,4.455720036556521,152
20.8,4.662206783461495,152
20.7,4.6289048889177895,152
20.6,4.473878715140146,152
20.9,4.6698843460096455,152
19.3,3.608085985927743,152
19.7,4.037475989595058,152
19.5,3.896332369051498,152
19.4,3.787951085592739,152
19.1,4.759105939437626,153
19.2,4.820539559349649,153
19.3,4.789656422875812,153
19.4,4.829024562382696,153
19.5,4.825234504633504,153
20.3,4.901867807984294,153
20.5,4.681333817197649,153
19.8,4.817722535719531,153
20.6,4.704977304125112,153
20.7,4.629817687625302,153
20.8,4.546567453787182,153
20.4,4.710638004817832,153
20.9,4.568565035115275,153
20.0,4.845003104658101,153
20.1,4.84664574868116,153
19.6,4.828958312883081,153
19.9,4.829167677037648,153
19.7,4.816306401718919,153
20.2,4.8746640246211,153
20.1,1.8566449259312603,154
20.2,2.0887192683941467,154
20.9,2.1146892546303526,154
20.8,2.296427942433634,154
20.7,2.070015028641225,154
20.6,2.1825241541326106,154
20.5,2.0236394023315394,154
20.4,2.0556043450602086,154
20.3,2.102706417806847,154
19.7,1.7612656760193277,154
20.0,1.833788862553404,154
19.8,1.9785461940999267,154
19.9,1.800161006402181,154
19.3,1.5838973962610137,154
19.4,2.163486162158474,154
19.5,1.7282686929112163,154
19.6,1.761500649857064,154
19.2,1.5003437687020529,154
19.1,1.3761035520069271,154
20.4,4.55620144357858,156
20.6,4.608802763862252,156
20.1,4.676911618356642,156
20.0,4.581200303400411,156
20.3,4.677490980783145,156
20.2,4.469020918109615,156
19.9,4.612883265093824,156
19.8,4.552533316791797,156
19.7,4.554481751494415,156
19.6,4.677552405066625,156
19.5,4.596747488367626,156
19.4,4.63269581597898,156
19.3,4.755567995818715,156
19.2,4.746190203683931,156
19.1,4.849269856239856,156
20.7,4.741121706599484,156
20.9,4.813711069531757,156
20.8,4.7152311728057,156
20.5,4.582186259056208,156
20.0,4.768199542768658,157
19.8,4.770701227226111,157
19.9,4.80368344740257,157
19.6,4.875245633165968,157
20.3,4.779881080574324,157
20.2,4.8247576160484495,157
19.7,4.879068276329655,157
19.3,4.705973045989583,157
19.4,4.71789382134574,157
19.5,4.74724753029773,157
19.1,4.74551065050589,157
19.2,4.856881082139185,157
20.9,4.652026892220705,157
20.7,4.6292548621861815,157
20.8,4.613043281086507,157
20.5,4.825396110677124,157
20.6,4.802988456865762,157
20.4,4.805303651340942,157
20.1,4.795446278965809,157
19.8,5.115406478001398,159
19.7,5.265929947176525,159
19.9,5.203515859993117,159
19.5,5.199807621850124,159
19.1,5.049607977486503,159
19.2,5.1990974130550045,159
19.3,5.185914950235982,159
19.4,5.249689690787029,159
19.6,5.265738874266755,159
20.8,5.257367634354901,159
20.7,5.091249359936634,159
20.6,5.087659675094312,159
20.9,5.326365355458575,159
20.3,5.150392317906589,159
20.4,5.136230557671383,159
20.1,5.06984665299192,159
20.2,5.145721095750729,159
20.5,5.096431732131841,159
20.0,5.044832022702284,159
19.7,5.1087234732352105,160
19.4,5.038562788801555,160
19.3,4.937144841168543,160
19.2,4.789124403401009,160
19.1,4.766511221759606,160
19.6,5.090742855562094,160
20.7,5.194441319918787,160
20.8,5.157772715521211,160
20.9,5.220632491145052,160
20.4,5.259680960551996,160
20.5,5.2809550973590005,160
20.3,5.291154194749774,160
20.6,5.218743658981438,160
19.9,5.161448911368407,160
20.0,5.168240605394846,160
20.1,5.193531491693027,160
20.2,5.2736817508668015,160
19.8,5.125251887807214,160
19.5,5.077989120864324,160
19.3,4.648573286655745,164
19.4,4.590167510923335,164
19.1,4.685329831478446,164
20.9,4.168318955160736,164
20.8,4.122462673268729,164
19.2,4.70233891993848,164
20.3,4.251118900165501,164
20.6,4.35323665832904,164
20.5,4.317443421731928,164
20.4,4.272911796694094,164
20.1,4.494721292745564,164
20.2,4.350525731727357,164
20.0,4.404560547645775,164
20.7,4.345693571424443,164
19.9,4.264540528113265,164
19.7,4.336380139841183,164
19.8,4.248258108707077,164
19.5,4.5445426783502185,164
19.6,4.489868676179998,164
20.9,2.3109827100228637,165
20.8,2.232988990751441,165
20.0,3.0311498276643665,165
20.5,2.22710605857802,165
20.6,2.360458610315707,165
20.7,2.118561258152195,165
19.2,3.3721010318797364,165
20.1,2.878478347811928,165
20.2,2.6673188118043933,165
20.3,2.681608213505622,165
20.4,2.5245423539522105,165
19.7,3.738020621735544,165
19.8,3.302218318670981,165
19.9,3.0162663184427734,165
19.1,2.960203604112685,165
19.3,3.5484052353394158,165
19.4,4.033288082486549,165
19.5,3.9435857442453455,165
19.6,3.590327494296274,165
20.2,2.428241292140398,166
20.3,2.383242502881397,166
20.4,2.3494782554311984,166
19.7,2.547051656889733,166
19.8,2.6208614098429908,166
19.9,2.4961155642129764,166
20.0,2.4718720513881456,166
20.1,2.4291908773036,166
19.4,2.664699965336439,166
19.5,2.692656673780036,166
19.6,2.628100084011028,166
19.1,2.80216725438075,166
19.3,2.7313512563804503,166
19.2,2.7893955757222955,166
20.7,2.317370359966718,166
20.8,2.390192266427574,166
20.6,2.333950639455361,166
20.5,2.3278050430058306,166
20.9,2.455892153112481,166
20.5,3.614792351573856,169
20.3,2.9447703966407155,169
20.2,3.5225318889832744,169
19.2,4.524507230433857,169
19.1,4.3691901546911005,169
19.9,3.465318818607106,169
20.0,3.311006824239736,169
20.1,3.743177728796296,169
20.4,3.359117270414615,169
20.6,3.419940529534411,169
20.7,2.9804487656891645,169
20.9,3.273041965203876,169
20.8,3.4691653641370617,169
19.8,3.763738908963607,169
19.7,4.04827643603367,169
19.6,4.50309855768772,169
19.5,4.353408793050965,169
19.4,4.244395830458208,169
19.3,4.3482080468746975,169
20.8,1.389454343334109,172
20.9,1.410421200383264,172
19.1,1.7917562253172383,172
19.9,1.6183154821678518,172
20.3,1.5830030776319408,172
20.2,1.5491978458604867,172
20.1,1.5477641603772028,172
20.0,1.5316103560598395,172
20.7,1.391088960028246,172
20.6,1.4663604196961333,172
20.5,1.451873660142265,172
20.4,1.550931304650753,172
19.5,1.6080365704902029,172
19.8,1.625211479884194,172
19.2,1.850126966628873,172
19.6,1.662034870251468,172
19.3,1.6610550627763894,172
19.7,1.6563586441254914,172
19.4,1.7382832994144306,172
19.6,3.830161312851409,173
20.6,4.005721547190033,173
19.5,3.8286100790561735,173
20.5,3.991382989357566,173
19.7,3.846681410519116,173
20.4,3.985541696939845,173
20.7,4.013963783183659,173
20.9,4.050597250583847,173
20.8,4.02615030337638,173
19.2,3.910883420914832,173
19.3,3.847780921284706,173
19.4,3.83701455630677,173
19.1,3.846119709152565,173
20.0,3.9027901229758415,173
20.3,3.95694590211312,173
20.2,3.969733510035098,173
20.1,3.9603538196032,173
19.8,3.917157819817673,173
19.9,3.916910224512476,173
20.8,4.612786968855722,175
19.2,3.941281560320256,175
19.3,3.953147272872956,175
20.7,4.556806384780796,175
20.6,4.483523326865294,175
20.5,4.468375007490691,175
20.3,4.341214526119301,175
20.4,4.387170886375334,175
20.2,4.329831484625691,175
19.4,3.958126639106453,175
20.9,4.595899031168553,175
20.1,4.309587614006069,175
19.9,4.207788898015869,175
19.8,4.168882721195844,175
19.7,4.080348016399316,175
19.6,4.0829645233169245,175
19.5,4.003949972871206,175
19.1,3.928904121820582,175
20.0,4.218637998166827,175
20.5,3.7695453724524977,176
20.3,3.645760912819387,176
20.4,3.747901780849687,176
20.0,3.5891108526297915,176
20.1,3.5826591200515088,176
19.9,3.554888846429233,176
20.2,3.628864238387116,176
20.6,3.7893835744956794,176
20.9,3.786195204774512,176
20.8,3.79156280588818,176
20.7,3.747822485579725,176
19.8,3.552642825757019,176
19.3,3.592247611135523,176
19.2,3.612474882552121,176
19.1,3.6278377680815215,176
19.4,3.5678820422748343,176
19.7,3.5506196418185763,176
19.6,3.5240765408014028,176
19.5,3.518841161368735,176
20.2,4.772922543144431,180
19.7,4.939470533075389,180
19.6,4.86210044199229,180
19.8,4.847727847231903,180
20.3,4.837809218561056,180
19.5,4.794638362622272,180
20.9,4.804429139696724,180
20.8,4.746851978831254,180
20.7,4.695683046312889,180
20.6,4.765261948110314,180
20.5,4.7385608475665695,180
20.4,4.705059157435766,180
19.1,4.770530528776959,180
20.1,4.859473464227144,180
20.0,4.82679642849932,180
19.9,4.852313471929776,180
19.3,4.834535878769971,180
19.4,4.725823218606754,180
19.2,4.861462916438413,180
19.9,4.941308034927392,182
20.8,4.792917018833285,182
20.7,4.825890773705687,182
20.6,1.8211604372527623,182
20.5,4.894134816766702,182
20.4,5.045807733917817,182
20.3,4.953223014504282,182
19.1,5.297216825819209,182
19.2,5.201518015503839,182
20.0,4.951171980880674,182
20.1,4.943596281469729,182
20.2,5.028599919447541,182
19.8,4.977913987992363,182
19.4,5.155190155512256,182
19.5,5.153699837442327,182
19.3,5.185883216824451,182
19.6,5.081356214436695,182
19.7,5.010865353671069,182
20.9,4.706112985927696,182
19.6,2.7996259014920524,184
20.8,2.0500387689173216,184
20.7,2.245140158552852,184
20.9,2.266997616569986,184
19.9,2.7009602178946235,184
20.2,2.6599703439210725,184
19.8,2.591545970989902,184
19.7,2.8184771455869497,184
20.6,2.344916488529135,184
19.5,2.8126094020790022,184
19.1,3.0052795036289712,184
19.2,2.9278830124430546,184
19.4,3.01120339923398,184
19.3,2.853379092574081,184
20.4,2.2906800364962825,184
20.3,2.442436818289441,184
20.0,2.7844633360263638,184
20.1,2.5388558498412226,184
20.5,2.173864327188025,184
20.8,2.864123497086825,185
20.9,2.977021217828764,185
19.3,3.4861699952259877,185
19.2,3.3886348726918647,185
19.1,3.367153004912555,185
20.7,3.0421812035639686,185
20.6,3.1643073764863527,185
20.4,3.2688172068783325,185
20.5,3.3073134255499506,185
20.3,3.3973459238971686,185
19.4,3.111484754121846,185
20.2,3.2356111621846058,185
20.1,3.4095591573012447,185
20.0,3.489383775998699,185
19.9,3.0412059342925204,185
19.8,3.4893289790359567,185
19.7,3.5324877294066184,185
19.6,3.213421208720236,185
19.5,3.2809153893975065,185
19.1,3.5565161305531525,188
20.6,4.279382285808138,188
20.4,4.215413616659966,188
20.5,4.248175150297927,188
20.1,3.882760472168973,188
20.2,4.156857339755822,188
20.0,4.051275202840827,188
20.3,4.168917029214463,188
20.8,4.421422484937252,188
20.9,4.454456755574038,188
19.4,3.082109209477522,188
19.5,2.86867527883801,188
19.6,3.9650307385725294,188
19.7,3.4159461049682798,188
19.8,3.9899625787689343,188
19.2,3.538469747474531,188
20.7,4.173758626873314,188
19.3,3.127859794920985,188
19.9,4.027620220978925,188
20.1,4.304089502240078,189
19.8,4.318936312602503,189
19.9,4.309266544459298,189
19.7,4.309030565691074,189
20.0,4.311805248684277,189
20.3,4.292318085191505,189
20.2,4.305723018899398,189
20.8,4.153097359890064,189
20.9,4.148678339721998,189
20.5,4.27274001712122,189
20.4,4.276582552097345,189
20.6,4.173143495507107,189
20.7,4.173484577440794,189
19.6,4.2829513502095,189
19.5,4.257596000020994,189
19.4,4.373058611732924,189
19.3,4.368988682617086,189
19.1,4.370545833577722,189
19.2,4.391790645103831,189
20.7,0.0,191
20.8,0.0,191
20.9,0.108692186456202,191
19.1,1.2173397727802429,191
19.8,0.5275990011870572,191
19.7,0.1959568874581649,191
19.6,0.7656882804577576,191
19.5,0.6387236426329295,191
19.9,0.4622961762117782,191
20.0,0.25577061967365,191
20.1,0.0,191
20.2,0.1058939609256958,191
20.6,0.0,191
20.5,0.0,191
20.4,0.0,191
20.3,0.1009569074634056,191
19.4,0.9166251624488068,191
19.3,0.9502361892615424,191
19.2,1.0896200494383117,191
20.3,4.442359386800053,192
20.0,4.419864126509898,192
19.9,4.610643468679934,192
20.2,4.2857131739752345,192
20.1,4.411272765776877,192
19.6,5.346700357112339,192
19.5,5.412627144709733,192
19.4,5.441036705745251,192
19.3,5.5313995939299385,192
19.2,5.473574395793044,192
19.1,5.481799253155636,192
19.8,4.871184449821515,192
19.7,5.198538496691315,192
20.4,4.498886339941249,192
20.7,4.596176904032936,192
20.6,4.6404896345874205,192
20.9,4.60644589754105,192
20.8,4.505326355246257,192
20.5,4.777260321971486,192
20.8,4.6265670151682325,193
20.9,4.721702609439481,193
20.1,5.02918113822281,193
19.2,5.136705998759802,193
19.1,5.183279440205955,193
19.8,5.156054877285859,193
19.7,5.168356336915449,193
19.6,5.264708326097516,193
19.5,5.424659262569086,193
19.4,5.322759502193646,193
20.2,5.337213196451848,193
20.3,5.261863116263622,193
20.4,4.982980135258335,193
20.5,4.773370072303144,193
20.6,4.590414004289843,193
20.7,4.585883039429088,193
19.9,5.166656322117401,193
20.0,5.152108092042447,193
19.3,5.215555346413055,193
19.1,4.4282883727068425,195
19.3,4.629207073133626,195
19.2,4.428117858217653,195
19.5,4.7783192397076375,195
19.6,4.738601690935951,195
19.7,4.778495071652382,195
19.4,4.649374870924216,195
19.8,4.702961050101855,195
20.5,5.053940789633098,195
20.4,5.027445088510241,195
20.3,5.120067981600927,195
20.2,5.051099881208174,195
20.9,4.673695703588478,195
20.8,4.928554014144333,195
20.7,4.981610316349263,195
20.6,5.047013903967977,195
20.1,5.019344067258996,195
20.0,4.900335201985422,195
19.9,4.797501459943031,195
20.8,4.124815652594172,196
20.9,4.0889917419162405,196
19.5,3.755492024401531,196
19.2,3.853564454501903,196
19.6,4.442272864971387,196
19.7,4.367331099844255,196
19.8,4.513992451455414,196
19.9,4.511052270649627,196
20.0,4.641917500744961,196
20.1,4.691314031637496,196
20.2,4.64032386085352,196
20.3,4.88236480654348,196
20.4,4.536109066916653,196
20.5,4.469020143340304,196
20.6,4.2686368123880944,196
20.7,4.380921398460835,196
19.1,4.129283219725222,196
19.4,4.243301395064742,196
19.3,3.910598241425341,196
20.7,4.863932873137763,197
20.9,4.862127521226595,197
20.8,4.871849267563574,197
19.5,4.661435001621299,197
19.6,4.746736024319244,197
19.7,4.566755969207321,197
19.8,4.586162022161687,197
19.9,4.599512036844178,197
20.0,4.58608813614506,197
20.1,4.740849391390702,197
20.2,4.650203692409589,197
20.3,4.720970483612247,197
20.4,4.673119796792516,197
20.5,4.693683272719838,197
20.6,4.808612375620415,197
19.1,4.620297700361892,197
19.2,4.550491407721898,197
19.3,4.582690762451959,197
19.4,4.679702332799324,197
19.2,5.352090523810053,198
19.1,5.389312809387462,198
19.4,5.386867286260103,198
19.5,5.412707564136108,198
19.6,5.33723025716451,198
19.3,5.3865023987933895,198
19.8,5.389317418524211,198
19.9,5.367964192109281,198
20.0,5.340294190418404,198
20.1,5.40786478304155,198
20.2,5.289746161792316,198
19.7,5.418725303028388,198
20.4,5.424855288097731,198
20.3,5.319238570327834,198
20.6,5.442232559831734,198
20.7,5.408513937315666,198
20.8,5.339447550197433,198
20.9,5.297109208556596,198
20.5,5.476721433592129,198
19.2,4.070453429058947,200
19.7,3.7664702268009833,200
20.0,3.802868309964625,200
19.4,3.998773720245158,200
19.3,4.018983966209898,200
20.7,3.431386729720101,200
19.5,3.982613017663537,200
19.1,4.076996526140096,200
19.6,3.871494865814839,200
20.9,3.347342937498233,200
20.8,3.390612953296125,200
20.2,3.7384548133345854,200
20.3,3.723626302743684,200
20.5,3.5530610920597736,200
20.4,3.61359101832581,200
19.9,3.778715153144133,200
20.1,3.755023034373698,200
19.8,3.755092811405464,200
20.6,3.4423551778119696,200
20.4,4.316771817375933,202
20.3,4.420822508515778,202
19.6,5.001066329866543,202
19.1,5.178071207996499,202
19.2,5.238213298643863,202
19.4,5.184729846841507,202
19.3,5.2510461402645126,202
19.5,5.067425752530534,202
20.8,3.991321017879511,202
20.7,4.034676580144431,202
19.7,4.9481723155832285,202
19.8,4.899053696150691,202
20.1,4.463625298005106,202
20.2,4.296014231591846,202
19.9,4.758159251942674,202
20.0,4.55818077346934,202
20.9,3.9127040663556167,202
20.6,4.017183952643536,202
20.5,4.109805535430998,202
20.7,2.899530598176573,203
20.8,3.0570844587779447,203
19.1,4.275022700955409,203
19.2,4.463819726086866,203
19.3,4.12281184582351,203
20.4,3.655393438987367,203
19.4,4.080456149340399,203
19.5,3.784075512979973,203
19.6,3.5370252101933515,203
19.8,3.905619938593981,203
19.7,3.977689965002545,203
19.9,3.7911046504200656,203
20.0,3.3517878000383474,203
20.6,3.68172974282108,203
20.1,3.773149251787818,203
20.2,3.5314626741129627,203
20.3,3.677709460844201,203
20.5,3.5886351892575754,203
20.9,3.6634386561162224,203
20.5,4.153643389995583,205
20.4,4.208142040336135,205
20.7,4.05757405343139,205
20.6,4.111257465350748,205
20.2,4.373683123390711,205
20.3,4.3596953728836265,205
20.0,4.402789963607524,205
19.9,4.369214320497135,205
19.8,4.370687753515034,205
20.1,4.433463849209669,205
19.7,4.456015860991219,205
19.6,4.472523683082036,205
19.4,4.535390672339865,205
19.5,4.540623821181901,205
19.3,4.480147099866911,205
19.2,4.530910060917797,205
19.1,4.4916218518618525,205
20.8,3.966264630773596,205
20.9,3.9998662174452,205
20.5,4.560807647710009,207
20.3,4.564735020575442,207
20.4,4.564226631798368,207
19.9,4.525407618091946,207
19.8,4.523940833543374,207
19.7,4.550652825471867,207
20.0,4.532616653013955,207
19.5,4.556199078839263,207
19.4,4.555379959064696,207
19.3,4.527190078726665,207
19.2,4.485720517722519,207
19.1,4.556496893610792,207
20.2,4.579767977051101,207
20.1,4.5430366848711365,207
19.6,4.531683693261824,207
20.6,4.576843571742296,207
20.7,4.603576564995292,207
20.8,4.579789820301918,207
20.9,4.540794003691724,207
19.7,3.3465587741371103,211
19.6,3.35498875639233,211
19.5,3.343869707894929,211
19.4,3.262238671701577,211
19.3,3.294724381630755,211
19.2,3.3116064295328607,211
20.0,3.325823047304067,211
20.1,3.314116099598473,211
20.5,3.460027312703928,211
20.4,3.508342754861854,211
20.3,3.420044750233671,211
20.2,3.345698995584731,211
20.9,3.340087406200392,211
19.8,3.3660642459083387,211
19.1,3.271533669851561,211
19.9,3.342325884928316,211
20.7,3.381291227300834,211
20.8,3.3008897486818585,211
20.6,3.33229413468235,211
19.8,5.340161332481208,215
20.4,5.45112482955754,215
20.1,5.409616666651795,215
20.0,5.377592309603044,215
20.9,5.408630727709898,215
19.7,5.310723834090549,215
20.5,5.445086063616381,215
20.3,5.429821605046323,215
19.9,5.372079089978394,215
20.2,5.42453445558222,215
20.8,5.413663918277524,215
20.7,5.437470693333081,215
20.6,5.433030876873672,215
19.1,5.1297563117029545,215
19.6,5.274209329394087,215
19.5,5.265974231907186,215
19.4,5.234204247731599,215
19.2,5.153119407100612,215
19.3,5.19243798141826,215
19.3,3.2279265036434155,218
19.2,3.235964326833029,218
19.9,3.391468715184311,218
19.8,3.3905873107360263,218
20.7,3.5271992743630163,218
20.9,3.4790600643611604,218
20.3,3.533051046548946,218
20.6,3.540527625012876,218
20.8,3.517692297632508,218
20.5,3.5197291951127543,218
19.5,3.310647369245937,218
19.4,3.285851571695,218
19.7,3.3351058567881857,218
19.6,3.348095900359163,218
20.1,3.442785516781757,218
20.2,3.5233213611127328,218
19.1,3.142160943381456,218
20.4,3.51343186498188,218
20.0,3.445259399791382,218
20.4,4.572546465493654,219
20.2,4.541278522265074,219
20.1,4.5445087678277005,219
20.0,4.53572520917072,219
20.3,4.546769368745906,219
20.8,4.409670130445605,219
20.7,4.4326769781554045,219
19.1,4.624295191006113,219
20.5,4.557682199789705,219
20.9,4.363985132365558,219
19.2,4.623009689806956,219
19.3,4.63453478404139,219
19.4,4.642090315467268,219
19.5,4.527994765259212,219
19.6,4.540294688365266,219
19.7,4.615676674092574,219
19.8,4.624715946537373,219
19.9,4.511255412623683,219
20.6,4.520070784735456,219
19.5,4.487891670726354,220
20.2,4.253673523524993,220
19.4,4.548695761028835,220
19.7,4.3723275397583965,220
20.9,4.209169806116508,220
19.6,4.424658370196358,220
20.1,4.190831665944629,220
19.8,4.338461255069226,220
19.3,4.683197286399196,220
19.9,4.273917110364951,220
19.2,4.718685690132315,220
19.1,4.703037844782779,220
20.3,4.101237255400113,220
20.7,4.1858943681520895,220
20.0,4.211545483105942,220
20.6,4.145772037544599,220
20.8,4.214348492729508,220
20.5,4.167018102004414,220
20.4,4.161343958180511,220
20.0,3.8441774813730136,221
19.9,3.793625325671414,221
20.4,3.7730480915571993,221
20.1,3.855192685669813,221
19.5,3.6577955451768047,221
19.4,3.594548334174455,221
19.3,3.5374108446202315,221
19.2,3.545635028080952,221
19.1,3.6150308643518088,221
19.7,3.758083368923748,221
19.8,3.7640105687069294,221
19.6,3.6991191627212,221
20.5,3.801305648088953,221
20.6,3.7912314732979286,221
20.7,3.801077289896872,221
20.8,3.7545562390850495,221
20.9,3.7299367928195206,221
20.3,3.803099653259098,221
20.2,3.8289254691573897,221
19.6,4.755251836257449,222
19.7,4.696856653210159,222
19.5,4.701826976104954,222
19.2,4.649307066338324,222
19.3,4.711941579203824,222
19.4,4.675389759851545,222
19.1,4.576890450137874,222
20.7,4.944826263718443,222
20.8,4.909478024064261,222
20.9,4.926237459219231,222
20.3,4.7968293495073295,222
20.4,4.782761489047956,222
20.5,4.735581531621153,222
20.6,4.887101275309517,222
19.8,4.638678729992813,222
20.1,4.714449237992413,222
20.0,4.661277799296887,222
19.9,4.738139753990007,222
20.2,4.694900953160701,222
19.4,3.955620094261038,223
