temp,MC,number
19.3,3.948688595897032,223
19.2,3.857385458408137,223
19.1,3.894264497379007,223
20.9,3.9634180332429865,223
20.8,3.9692347162008135,223
20.7,4.022799206466421,223
20.5,3.975731608924967,223
20.6,3.98581722330418,223
20.4,3.9999970069692656,223
20.3,4.013228442233935,223
19.5,3.92680725688922,223
20.2,4.037874615537145,223
20.1,3.983888535967055,223
20.0,3.983379888842057,223
19.9,3.943227320361968,223
19.8,3.910362618650401,223
19.7,3.9631966205417903,223
19.6,3.9110202298765424,223
19.1,3.011227552754196,226
20.7,3.727810282818092,226
20.6,3.5663139333384275,226
20.5,3.5063676238111943,226
20.4,3.4875199611136685,226
20.3,3.3308658015050026,226
20.2,3.257030904969427,226
20.1,3.252946706182973,226
20.0,3.203352324483048,226
19.9,3.092956677295855,226
19.8,2.923445269806057,226
19.7,3.074015567569954,226
19.6,3.242017687283598,226
19.5,3.0901733295889686,226
19.4,2.890103336277339,226
19.3,3.017695408465254,226
19.2,2.7759289538148364,226
20.9,3.9680473674955374,226
20.8,3.957520112988752,226
19.1,4.908692317992365,229
19.2,4.914677334958157,229
20.7,5.270892142719082,229
20.6,5.279770415421338,229
20.5,5.241499627163144,229
20.4,5.216698084918161,229
20.3,5.1772942194878615,229
20.2,5.157736765790899,229
20.1,5.152701495826635,229
20.0,5.138654760218748,229
19.9,5.117341357072799,229
19.8,5.110335901111353,229
19.7,5.055116454334275,229
19.6,5.035842024369439,229
19.5,4.97918643013612,229
20.9,5.31741359178221,229
19.3,4.939253322239583,229
20.8,5.298051645729736,229
19.4,4.906711784122111,229
20.8,4.469361816542355,231
20.6,4.535943058298331,231
20.7,4.483778486593906,231
19.7,5.219210107396902,231
20.9,4.537840038550659,231
20.4,4.447252581063209,231
19.9,5.096129664559934,231
20.1,4.817090272872619,231
20.0,4.97506619298305,231
20.5,4.591674671909172,231
20.3,4.642907491633299,231
19.4,5.439387332063722,231
19.2,5.529733701721702,231
20.2,4.739896069198744,231
19.8,5.143584119844351,231
19.3,5.499800113563243,231
19.1,5.5218840711622015,231
19.5,5.38513585209144,231
19.6,5.2424976973721895,231
20.0,0.7536734800234903,233
19.9,0.7017245243935217,233
19.7,0.6988474855609312,233
19.8,0.5303072045044263,233
19.6,0.6441125640464432,233
19.5,0.3273585328121194,233
19.3,0.3374173557895746,233
19.4,0.3565021433818993,233
20.2,0.7294335659952484,233
20.1,0.6712427385567353,233
19.2,0.2691733679556368,233
19.1,0.0,233
20.6,0.5891396360571818,233
20.5,0.6869438960243277,233
20.8,0.7391616909980029,233
20.7,0.7042432415354278,233
20.9,0.7101715814008743,233
20.4,0.7323673297090711,233
20.3,0.7915759489745933,233
19.5,3.8336179311138303,234
19.4,3.798224913915792,234
19.7,3.932027595664133,234
19.8,3.9872881016473274,234
19.1,3.983853816068102,234
19.6,3.78707161470216,234
19.9,3.97136838391964,234
19.2,3.958827557080233,234
19.3,3.883462982266416,234
20.4,3.687550339730645,234
20.5,3.8475248541696936,234
20.6,3.9115999644754433,234
20.7,3.8402866827581312,234
20.8,3.73745755693082,234
20.9,3.293972654132736,234
20.3,3.996751710699981,234
20.2,3.946813635051151,234
20.0,3.9340622051768346,234
20.1,3.95328185231414,234
19.5,5.195912167735295,236
19.6,5.229684561634109,236
19.1,5.04838112510073,236
19.2,5.093037270410262,236
19.4,5.148982377736365,236
19.3,5.10872515414355,236
20.8,5.049094865868812,236
20.9,5.0337979483173445,236
20.7,5.300970195803166,236
20.4,5.38291470551353,236
20.5,5.353024958847118,236
20.6,5.379305967919545,236
20.2,5.498321492995654,236
20.1,5.407895043133356,236
20.0,5.378048443638368,236
20.3,5.4302497620163415,236
19.9,5.264456085523789,236
19.8,5.258085071580911,236
19.7,5.234060760438768,236
19.1,4.185997939978115,237
19.2,4.010398793606479,237
19.3,4.088345482463573,237
20.9,2.768660950240489,237
20.8,2.802211912724601,237
20.7,2.930101318363355,237
20.6,2.9671223469280994,237
20.5,2.95954710979376,237
20.4,2.993394594173605,237
20.3,3.4118341483617405,237
20.2,3.42766111112816,237
20.1,3.470237923549914,237
20.0,3.5044652845697613,237
19.9,3.5378591467643066,237
19.8,3.7113528817748462,237
19.7,3.7254609582950673,237
19.6,3.901343908390023,237
19.5,3.741300452643293,237
19.4,3.892211893390441,237
20.6,3.715037635225842,238
20.5,3.7946347955540105,238
20.4,3.8115922379341463,238
20.3,3.8780716043079617,238
20.2,3.8511497965827712,238
20.1,3.853076194521441,238
20.0,3.832209752406596,238
19.9,3.8434778294011416,238
19.8,3.810033453690033,238
19.7,3.8709303380646816,238
19.6,3.86263142602368,238
19.5,3.85180853164052,238
19.4,3.85008584815492,238
19.3,3.737545711348851,238
20.8,3.7425796062802457,238
20.9,3.7096932586666256,238
19.1,3.6778856714960777,238
20.7,3.721655964186674,238
19.2,3.728869478127721,238
20.4,4.6960104101542735,239
19.3,4.132479952637074,239
20.5,5.098208569206891,239
20.3,4.765311671172134,239
20.1,4.645351090274484,239
20.8,5.149171950736673,239
19.4,4.037991212265304,239
19.6,4.330620999164024,239
19.5,4.053889288845912,239
19.7,4.555104864994238,239
19.8,4.533942488865585,239
20.2,4.697124667165365,239
19.9,4.593260126253461,239
20.0,4.700548760029235,239
20.9,5.115858198042332,239
20.6,5.155502557514414,239
20.7,5.174428630823214,239
19.2,4.51774518970802,239
19.1,3.974670706887206,239
19.9,4.669070173377167,240
20.0,4.72771959834936,240
19.2,4.474383642134367,240
19.1,4.458815663357937,240
19.8,4.638191828569181,240
19.7,4.631308927401463,240
19.6,4.625357427909907,240
19.5,4.566496976700203,240
19.4,4.493184193927493,240
19.3,4.520205679431561,240
20.5,4.862438454870087,240
20.3,4.848615964210425,240
20.6,4.878883134910479,240
20.7,4.9016801847532,240
20.8,4.922174726434153,240
20.4,4.847406365321317,240
20.1,4.731588100170341,240
20.2,4.781670283531528,240
20.9,4.903118374514182,240
19.4,4.522813012076728,241
20.8,4.858420490746915,241
19.7,4.670833619536259,241
19.2,4.300740921530502,241
19.9,4.843097127431204,241
19.8,4.716755471796098,241
20.6,4.836240470327488,241
20.5,4.7888632480972815,241
20.4,4.926788017047594,241
20.0,4.6585439891664056,241
20.1,4.84652718816518,241
20.2,4.89799003339076,241
20.3,4.934259088512917,241
20.7,4.828281302815842,241
20.9,4.882190791477695,241
19.1,4.338722525824447,241
19.3,4.583969730488893,241
19.6,4.638739908940295,241
19.5,4.653075973799926,241
19.1,3.2901981078236977,242
19.4,3.2319716212354987,242
19.5,3.256825319869036,242
20.2,3.177065411782728,242
20.9,3.207487279190839,242
20.8,3.189243737823733,242
20.7,3.158344594212995,242
20.6,3.174178218011441,242
20.5,3.214603504095345,242
20.4,3.3199083375387137,242
20.3,3.1854994312505243,242
19.8,3.2325303862691737,242
20.1,3.099892746049393,242
20.0,3.2142661746046546,242
19.9,3.228358445431573,242
19.6,3.2486431440828043,242
19.7,3.2367324037389342,242
19.3,3.177481704040801,242
19.2,3.210622684930593,242
20.1,2.849156499251136,246
20.2,2.8883717706373675,246
20.3,2.894923173352306,246
20.4,2.93791294161383,246
20.5,2.95565307647077,246
20.6,2.982510873770581,246
20.7,2.978241964444104,246
20.0,2.852873909235732,246
19.4,2.945030985518136,246
19.5,2.935560906841001,246
19.6,2.9722866630872904,246
19.7,2.9007553758787803,246
19.8,2.8461041173732,246
19.9,2.873020344341452,246
19.3,2.9717177906941936,246
19.2,3.0326033055509742,246
20.9,2.9939833402395504,246
20.8,2.9672226095985463,246
19.1,3.0569896189909365,246
19.8,4.992026153712546,249
20.0,4.988713357253345,249
19.9,4.934566630547591,249
20.3,5.042248634913847,249
20.4,4.895831889347229,249
19.1,4.201848552743521,249
19.2,4.424697581061379,249
19.3,4.331306330959687,249
19.4,4.421614633074689,249
19.5,4.432646199862632,249
19.6,4.8987131148482765,249
20.1,4.902329934573771,249
20.2,5.044553022859853,249
20.7,4.636140919302383,249
20.8,4.452343642862294,249
20.6,4.710593811952549,249
20.9,4.24762699297361,249
20.5,4.801329602799192,249
19.7,4.409554512970747,249
19.3,4.235783391679972,250
19.4,4.325137840610878,250
19.5,4.226678306359269,250
19.8,4.225533393790343,250
19.6,4.246731871186813,250
19.7,4.26178999673799,250
19.9,4.178345878506098,250
19.1,4.174803078078724,250
20.0,4.0956218886630005,250
19.2,4.264939633150014,250
20.4,3.999007964168265,250
20.5,4.119392380082295,250
20.6,4.12256877483723,250
20.7,4.126931407071563,250
20.8,4.135444591218191,250
20.9,4.056154376845762,250
20.3,4.004563465501913,250
20.2,4.056497065480588,250
20.1,4.039752639568754,250
19.2,4.749557726292904,251
19.7,4.6930645506433954,251
19.8,4.888689374391258,251
19.4,4.815018106358745,251
19.3,4.576639563969142,251
19.5,4.605413029422257,251
19.6,4.640095429696037,251
20.7,5.115125116835462,251
20.1,4.977797724910896,251
20.2,5.143439002642976,251
20.4,5.057772893102275,251
20.5,5.189661463778216,251
20.6,5.215346268305533,251
20.0,4.9034348340853615,251
19.9,4.8707336755453845,251
19.1,4.5688520930547725,251
20.9,5.285278379619665,251
20.3,5.148185689837793,251
20.8,5.222858684396504,251
20.1,3.697691594283394,252
19.8,3.759573568617705,252
19.5,4.148497972010379,252
20.2,3.2716378586294863,252
20.4,3.1259697712316683,252
20.0,3.611839268907496,252
19.9,3.757793715537431,252
19.2,4.183757544506617,252
19.3,4.364814295872495,252
19.4,3.876310131565724,252
19.7,3.660376525968012,252
19.6,4.250266295222725,252
20.5,3.315952566787628,252
20.6,3.098524518815676,252
20.7,3.1629834392351777,252
20.9,2.917979766131,252
20.8,2.736305705594676,252
20.3,3.398952219411543,252
19.1,4.315641538203188,252
19.2,4.803992197571434,253
20.1,4.980727177430204,253
19.4,4.945026417932562,253
20.0,4.995125030522064,253
19.9,5.015111881548346,253
19.8,4.8782805850806445,253
19.7,4.864054436887793,253
19.6,4.849917775798702,253
19.5,4.949859575420346,253
20.2,4.971934976335652,253
20.8,4.7382150145294775,253
20.7,4.867830959785306,253
20.6,4.88930919654248,253
20.4,4.947692420514188,253
20.3,4.974443167229904,253
20.5,4.941668921868131,253
19.3,4.939949019768202,253
20.9,4.712449769579357,253
19.1,4.794033565151554,253
19.9,4.320096814244325,255
20.5,4.302798571011675,255
20.1,4.312340416334023,255
20.0,4.321420177201183,255
20.4,4.215245040697035,255
20.3,4.314983043734067,255
19.6,4.300835753175027,255
19.3,4.296952836952438,255
19.4,4.294217813427169,255
19.5,4.284972908329172,255
19.1,4.294692841197792,255
19.7,4.284283513458225,255
20.2,4.314243516218256,255
19.8,4.308839047182931,255
20.8,4.161793571721753,255
20.9,4.146028586753669,255
20.7,4.216309139385354,255
20.6,4.318548323877234,255
19.2,4.311218545471693,255
19.5,0.0,256
19.4,0.0,256
19.3,0.0,256
19.6,0.0,256
19.9,0.0,256
19.7,0.0,256
19.8,0.0,256
19.2,0.2631191977740015,256
19.1,0.3190630814932754,256
20.1,0.0,256
20.2,0.0,256
20.9,0.0,256
20.5,0.0,256
20.7,0.0,256
20.8,0.0,256
20.4,0.0,256
20.6,0.0,256
20.3,0.0,256
20.0,0.0,256
20.8,3.131336308605814,257
19.6,3.0247848716991994,257
19.4,3.026055466143114,257
19.5,3.023440933199133,257
19.7,3.0311030039928903,257
19.8,3.0358530305745663,257
19.9,3.059144769770171,257
20.9,3.1283206384505995,257
20.2,3.1347572481409083,257
20.1,3.1457450068371786,257
19.3,3.0291326094551208,257
20.4,3.172408088029448,257
20.5,3.197559479915903,257
20.6,3.2152592966365243,257
20.7,3.1284771557558906,257
20.0,3.09987973285031,257
19.2,3.015816371748753,257
19.1,3.007348149530023,257
20.3,3.1302301939297275,257
20.6,3.960974458266175,261
20.8,3.9580970545920575,261
20.9,3.8647701932848975,261
19.5,4.013078845123109,261
19.2,4.19938049866823,261
20.4,3.796454893875258,261
20.5,3.990172988279618,261
20.7,3.9154647369610553,261
19.6,4.081820385848221,261
19.3,4.096549692351269,261
19.4,4.2754914725845286,261
19.7,4.020165182141969,261
19.1,4.2844457460881,261
20.0,4.198942693581397,261
20.3,4.121606032545143,261
20.2,4.201209298828737,261
20.1,4.045404105772347,261
19.8,4.067658791138492,261
19.9,4.122949341972975,261
20.7,2.921963338499721,264
20.8,2.9439979840425106,264
20.1,2.1884110009539754,264
20.2,2.0881760064439803,264
20.4,2.2958014147001684,264
20.3,2.213754310679485,264
20.5,2.4885493173891104,264
20.6,2.762090618332423,264
20.0,1.8217144103909504,264
19.3,2.467104722770717,264
19.7,1.9301570889289308,264
19.4,2.230416756085548,264
19.6,1.9892290334595768,264
19.5,2.1146037968671623,264
19.9,1.8143862631960408,264
19.8,1.881133677822063,264
19.1,4.469354645476722,264
19.2,3.4788787828875165,264
20.9,2.9920699252235154,264
20.9,5.075116698829124,266
20.6,5.014656963472294,266
20.5,5.126554982052554,266
19.4,5.352372268111929,266
19.6,5.220784624528918,266
19.7,5.17192712532108,266
20.8,5.009871575838531,266
20.7,5.044566633668434,266
20.3,5.105635181352488,266
20.4,5.094625292717073,266
20.2,5.013631134679528,266
20.1,4.977506505469844,266
19.9,5.106589123033397,266
19.3,5.52746116313927,266
19.5,5.347389828712604,266
19.2,5.470401872061679,266
19.1,5.388408997814671,266
20.0,4.984910389411116,266
19.8,5.214497919064392,266
20.9,0.4397198518744011,273
19.8,1.5451802957566756,273
19.5,1.7784531359790736,273
19.6,1.6382279882535338,273
19.7,1.6374077562885316,273
20.2,0.954711299198116,273
20.3,0.8649310487530961,273
20.4,0.7842188595529836,273
20.5,0.6963949703268298,273
19.1,2.3142114626998675,273
19.9,1.3328322396564762,273
20.0,1.2445247116850262,273
20.1,1.1957558897176472,273
19.2,2.045569572279029,273
20.7,0.4580944808353887,273
20.8,0.4927201801624266,273
19.4,1.8339621280018417,273
20.6,0.6335655785043263,273
19.3,2.0186604323283244,273
19.2,5.156644332755329,277
19.1,5.035019424157978,277
19.8,5.0439985092344815,277
19.9,5.010479064534716,277
20.0,4.970812163121454,277
19.3,5.157142911648865,277
19.4,5.15862524584821,277
19.5,5.147123493345212,277
19.6,5.004898796239062,277
19.7,5.06898342701259,277
20.6,4.638258711545056,277
20.7,4.640428915897282,277
20.8,4.609394335836768,277
20.9,4.582576184031295,277
20.2,4.796173016486163,277
20.3,4.776892342192029,277
20.4,4.706590134142095,277
20.5,4.662549707935639,277
20.1,4.992685757867127,277
19.5,4.2340481762334585,280
19.7,4.39241119028657,280
19.6,4.628071922389889,280
19.1,4.392974661405982,280
19.2,4.463224186013649,280
19.3,4.474784473230264,280
19.4,4.472821850959528,280
20.3,3.87067320694753,280
20.4,3.533019116503359,280
20.5,3.635801598828148,280
20.6,3.586864305027356,280
20.7,2.877341700346656,280
20.8,3.313810768530168,280
20.9,3.3560408033080646,280
20.2,3.8644945703383815,280
19.9,4.2159769750986,280
20.0,4.082769688482366,280
20.1,4.259080117306771,280
19.8,4.420525759771261,280
19.2,5.041297647816271,281
19.3,4.974922959507672,281
19.4,4.9809601307576346,281
19.1,5.101446842776052,281
20.0,4.847950702313848,281
20.1,4.9143491063738125,281
20.2,4.9377582512798,281
20.3,4.8947902371504295,281
20.4,4.992963616657931,281
20.5,4.969617055203272,281
20.6,5.021947276484855,281
20.7,5.044269077544403,281
20.8,4.970022511871345,281
20.9,5.034101396118094,281
19.8,4.870236216545765,281
19.5,4.940971235496677,281
19.6,4.841488644478746,281
19.7,4.931576428162823,281
19.9,4.807894915709108,281
19.1,5.242736119060691,282
19.7,5.261294308461884,282
19.8,5.161251896395086,282
19.9,5.198926962351875,282
20.0,5.255505711887098,282
20.1,5.328526591491117,282
20.2,5.411144421671092,282
20.3,5.356884584720264,282
20.4,5.4315051733634006,282
20.5,5.301804784304153,282
20.6,5.297949639851038,282
20.7,5.313224815337488,282
20.8,5.404293318810206,282
20.9,5.422033993745573,282
19.4,4.930381762300793,282
19.5,5.160326061574377,282
19.6,5.226954868963263,282
19.3,4.851333910060924,282
19.2,5.058580549028483,282
19.6,5.057234680999119,283
19.5,4.979412136728682,283
19.4,4.92988228103968,283
19.9,5.158924178199362,283
20.0,5.163927346976257,283
20.1,5.138785189766578,283
20.2,5.235615248319598,283
20.3,5.285877358881996,283
20.4,5.333194362932578,283
19.7,5.086038697314633,283
19.8,5.1155941541058505,283
19.1,4.873084533113486,283
19.2,4.906871765960853,283
19.3,4.9784924509210216,283
20.9,5.433177513822268,283
20.8,5.342940768570238,283
20.7,5.407763525977445,283
20.6,5.38772839828068,283
20.5,5.304593823166459,283
20.1,5.357639172091889,286
20.0,5.454927166822015,286
19.9,5.371187628132319,286
19.8,5.342430287265582,286
19.7,5.348562555917139,286
19.6,5.328331077489425,286
19.5,5.308241173854993,286
19.4,5.2843853706914174,286
20.9,5.395844217567746,286
20.8,5.389986568091375,286
20.7,5.388379681830561,286
20.6,5.37506893617945,286
20.5,5.376578392390976,286
20.4,5.387374120797015,286
20.3,5.464847690912602,286
20.2,5.465203046627535,286
19.3,5.329292114836384,286
19.2,5.254402389965256,286
19.1,5.154984445141603,286
19.5,4.44845072408086,288
19.4,4.453046199542317,288
19.3,4.42451824961222,288
19.2,4.402021076290125,288
19.1,4.3793920936336095,288
19.8,4.314236086771566,288
19.7,4.4346448416059605,288
19.6,4.30101598977102,288
20.3,4.10694953251461,288
20.2,4.215800424533494,288
20.1,4.314989176876022,288
20.0,4.365924664518286,288
19.9,4.362750882659172,288
20.4,4.04472074643576,288
20.6,4.154291612008683,288
20.5,4.163947291895375,288
20.8,4.067691854879498,288
20.9,4.348022207379519,288
20.7,4.291571629230317,288
20.6,5.530192238017854,289
20.1,5.2133399913795655,289
19.4,5.055341118268699,289
19.1,4.990621482464383,289
20.5,5.457770479505225,289
20.0,5.2471798722682745,289
19.9,5.286914304787277,289
19.8,5.196713439074049,289
19.7,5.148724857317952,289
20.4,5.318672500821768,289
20.3,5.26919746787929,289
20.2,5.36278029078932,289
20.9,5.480489799670519,289
20.8,5.480201903566127,289
20.7,5.445007526872728,289
19.5,5.2728720564681,289
19.6,5.142754277945219,289
19.3,5.021146957128723,289
19.2,5.118442887964672,289
19.1,4.968789189101109,298
19.3,5.076852816146741,298
20.8,5.394409184800941,298
20.9,5.396700864920595,298
20.2,5.300287040642832,298
20.3,5.320094472440985,298
20.4,5.3634851607318526,298
20.5,5.368116903328021,298
19.8,5.1981928523687895,298
19.9,5.247589750007409,298
20.0,5.316274344765702,298
20.1,5.353575326454943,298
20.6,5.34244907506206,298
20.7,5.367580094624422,298
19.4,5.119102590224555,298
19.5,5.127105772562958,298
19.6,5.161837665616668,298
19.7,5.178953613738045,298
19.2,5.043238100297058,298
19.2,4.643497083575976,301
19.3,4.774004445637864,301
20.9,5.125805789604078,301
19.1,4.584154874987905,301
20.8,5.157460768048409,301
20.7,5.074098741192215,301
20.5,5.01366311632237,301
20.6,5.050628189020574,301
20.2,4.974729541973373,301
20.1,4.937483196778372,301
20.4,4.964111365917102,301
20.3,4.95423761625807,301
20.0,4.833171383884053,301
19.9,4.898506556247215,301
19.7,4.773895824995819,301
19.8,4.7406478752043,301
19.4,4.6959978879022986,301
19.5,4.658332903770719,301
19.6,4.729970403028969,301
20.2,5.572005813484377,302
20.3,5.543886967307847,302
20.6,5.537155739277433,302
20.5,5.5620958605514925,302
20.4,5.564406664735076,302
19.9,5.447894867400817,302
19.8,5.466864144932325,302
20.1,5.532980622342615,302
20.0,5.510507156833705,302
19.7,5.365102847873404,302
19.6,5.344102257597777,302
19.4,5.247166281689898,302
19.5,5.334869430495562,302
19.1,5.232761110892117,302
20.7,5.525108647135067,302
19.3,5.2914975120253605,302
19.2,5.241143000462009,302
20.9,5.566729501465254,302
20.8,5.563347537869228,302
19.3,4.782329178914659,303
19.4,4.818978412171089,303
20.0,5.0752359484107,303
19.9,4.976921724414071,303
19.8,4.992058925947136,303
19.7,4.894172959538498,303
19.6,4.893398670912912,303
20.3,5.273743123580959,303
20.2,5.282629148266121,303
20.1,5.169483453167961,303
19.2,4.725734410865274,303
20.9,5.472696716821284,303
19.5,4.807601824425568,303
19.1,4.681425554161892,303
20.5,5.379046739384171,303
20.6,5.342809041732621,303
20.7,5.397003484494439,303
20.8,5.423957591623845,303
20.4,5.328709065272256,303
19.4,5.11007562400372,304
19.5,5.065110511966287,304
19.3,5.0945959728781895,304
19.8,5.235572244735459,304
19.7,5.1210216406497855,304
19.9,5.280618302100606,304
20.0,5.265674633182348,304
20.9,5.540021409170618,304
20.3,5.343123453201612,304
19.1,5.088292221186226,304
19.2,5.055972462673149,304
19.6,5.146813129764998,304
20.8,5.454840484430271,304
20.7,5.481671256957096,304
20.6,5.447763198900324,304
20.2,5.303645314161933,304
20.5,5.387363462995008,304
20.4,5.377472421358841,304
20.1,5.287791560799482,304
19.8,4.65376160524105,305
19.3,4.524800716027875,305
19.7,4.656988206735461,305
19.5,4.5920549000690505,305
19.4,4.54445798416297,305
20.5,4.81633814304436,305
19.2,4.509907210745729,305
19.1,4.435501136293645,305
19.6,4.670548779962908,305
20.7,4.9539644236243285,305
20.8,5.028636231534434,305
20.9,5.080614131120958,305
20.4,4.839672684365402,305
20.0,4.7318082046220775,305
20.3,4.8204264239167465,305
20.6,4.955564911222423,305
19.9,4.660764055139938,305
20.2,4.797626290514863,305
20.1,4.77168377430048,305
19.4,5.081812206691283,306
19.5,5.099822996673234,306
19.8,5.2332920785202885,306
19.3,5.069720150072166,306
19.2,5.021793895747051,306
19.1,5.005604631442719,306
20.9,4.630630336558829,306
20.8,4.002767723464623,306
20.7,4.17401918493964,306
20.3,5.282730850108438,306
20.6,4.9238242309389015,306
20.5,5.1799218663614015,306
20.4,5.272788004072577,306
20.1,5.3111690694219,306
20.2,5.284162589494365,306
20.0,5.26188351053201,306
19.9,5.236191798866956,306
19.7,5.166729422762732,306
19.6,5.141310611121551,306
20.4,5.318672203348879,307
20.3,5.269197523578421,307
19.1,4.990621510983745,307
20.7,5.445007497567304,307
20.6,5.530192613510189,307
20.5,5.457880027542444,307
20.0,5.247179736808809,307
19.9,5.2869146617294485,307
20.2,5.363564809241541,307
20.1,5.213340419800586,307
19.8,5.196713386710317,307
19.7,5.148724527089234,307
19.5,5.272872506080919,307
19.6,5.142754134807489,307
19.2,5.118094185021739,307
20.9,5.480489784590793,307
19.4,5.055341236452426,307
19.3,5.021146926016032,307
20.8,5.480201872632533,307
19.5,4.053889287753067,308
19.4,4.037991212308925,308
20.4,4.69601040955318,308
20.1,4.645351090138025,308
20.0,4.70054876012399,308
19.9,4.593260126143257,308
19.8,4.533942488938496,308
19.7,4.555104864792882,308
19.6,4.330621000330003,308
20.3,4.765311671223147,308
20.2,4.69712466713393,308
20.6,5.155502557578346,308
20.5,5.098208569224031,308
19.2,4.517745189024914,308
19.3,4.132479953375574,308
19.1,3.9746707062734417,308
20.7,5.174428631033053,308
20.8,5.149171950982697,308
20.9,5.115858197982099,308
19.1,5.306498333328068,309
19.2,5.281164584787598,309
19.6,5.31202774961931,309
19.7,5.332836962074494,309
19.8,5.35272481195435,309
20.1,5.3154297039530505,309
20.0,5.368166705045592,309
19.9,5.425283688249265,309
20.6,5.395659813072164,309
20.5,5.476593456854376,309
19.3,5.270714916855172,309
19.4,5.268899288879863,309
19.5,5.263265111235295,309
20.9,5.516206385756744,309
20.8,5.475561675559098,309
20.7,5.466071190480199,309
20.2,5.375055922755923,309
20.3,5.402945560889391,309
20.4,5.437445784055894,309
19.2,4.358438274039351,310
20.4,4.707502404440341,310
19.5,4.427874482198465,310
19.4,4.326359894602923,310
19.3,4.386437929956529,310
19.8,4.6118903645350855,310
19.7,4.588260872023665,310
19.1,4.486762844394958,310
20.9,4.832321387280025,310
20.7,4.739346560860261,310
20.8,4.865515100412684,310
20.5,4.745691445839134,310
20.6,4.828052048941366,310
20.2,4.696454837872078,310
20.1,4.696224376565775,310
19.6,4.539606453854258,310
19.9,4.62520891688191,310
20.0,4.536995961668675,310
20.3,4.645857405811282,310
20.1,4.324843692730694,311
20.2,4.3660230297899325,311
19.6,4.210112340076821,311
19.7,4.025180756624459,311
19.8,3.966382699753485,311
19.9,4.052214546159257,311
20.0,4.279241266781471,311
19.1,4.484758800818343,311
19.2,4.407928137291538,311
20.9,4.401169038575582,311
19.4,4.266225290208672,311
19.5,4.228164964166293,311
19.3,4.330039413267915,311
20.8,4.336155617085083,311
20.7,4.477722966009788,311
20.6,4.389891564755405,311
20.5,4.46188632824643,311
20.4,4.317073352473231,311
20.3,4.415815100361772,311
